fips,name,state,Name
42045,Delaware County,PA,PENNSYLVANIA
42047,Elk County,PA,PENNSYLVANIA
42049,Erie County,PA,PENNSYLVANIA
42051,Fayette County,PA,PENNSYLVANIA
42053,Forest County,PA,PENNSYLVANIA
42055,Franklin County,PA,PENNSYLVANIA
42057,Fulton County,PA,PENNSYLVANIA
42059,Greene County,PA,PENNSYLVANIA
42061,Huntingdon County,PA,PENNSYLVANIA
42063,Indiana County,PA,PENNSYLVANIA
42065,Jefferson County,PA,PENNSYLVANIA
42067,Juniata County,PA,PENNSYLVANIA
42069,Lackawanna County,PA,PENNSYLVANIA
42071,Lancaster County,PA,PENNSYLVANIA
42073,Lawrence County,PA,PENNSYLVANIA
42075,Lebanon County,PA,PENNSYLVANIA
42077,Lehigh County,PA,PENNSYLVANIA
42079,Luzerne County,PA,PENNSYLVANIA
42081,Lycoming County,PA,PENNSYLVANIA
42083,McKean County,PA,PENNSYLVANIA
42085,Mercer County,PA,PENNSYLVANIA
42087,Mifflin County,PA,PENNSYLVANIA
42089,Monroe County,PA,PENNSYLVANIA
42091,Montgomery County,PA,PENNSYLVANIA
42093,Montour County,PA,PENNSYLVANIA
42095,Northampton County,PA,PENNSYLVANIA
42097,Northumberland County,PA,PENNSYLVANIA
42099,Perry County,PA,PENNSYLVANIA
42101,Philadelphia County,PA,PENNSYLVANIA
42103,Pike County,PA,PENNSYLVANIA
42105,Potter County,PA,PENNSYLVANIA
42107,Schuylkill County,PA,PENNSYLVANIA
42109,Snyder County,PA,PENNSYLVANIA
42111,Somerset County,PA,PENNSYLVANIA
42113,Sullivan County,PA,PENNSYLVANIA
42115,Susquehanna County,PA,PENNSYLVANIA
42117,Tioga County,PA,PENNSYLVANIA
42119,Union County,PA,PENNSYLVANIA
42121,Venango County,PA,PENNSYLVANIA
42123,Warren County,PA,PENNSYLVANIA
42125,Washington County,PA,PENNSYLVANIA
42127,Wayne County,PA,PENNSYLVANIA
42129,Westmoreland County,PA,PENNSYLVANIA
42131,Wyoming County,PA,PENNSYLVANIA
42133,York County,PA,PENNSYLVANIA
44001,Bristol County,RI,RHODE ISLAND
44003,Kent County,RI,RHODE ISLAND
44005,Newport County,RI,RHODE ISLAND
44007,Providence County,RI,RHODE ISLAND
44009,Washington County,RI,RHODE ISLAND
45001,Abbeville County,SC,SOUTH CAROLINA
45003,Aiken County,SC,SOUTH CAROLINA
45005,Allendale County,SC,SOUTH CAROLINA
45007,Anderson County,SC,SOUTH CAROLINA
45009,Bamberg County,SC,SOUTH CAROLINA
45011,Barnwell County,SC,SOUTH CAROLINA
45013,Beaufort County,SC,SOUTH CAROLINA
45015,Berkeley County,SC,SOUTH CAROLINA
45017,Calhoun County,SC,SOUTH CAROLINA
45019,Charleston County,SC,SOUTH CAROLINA
45021,Cherokee County,SC,SOUTH CAROLINA
45023,Chester County,SC,SOUTH CAROLINA
45025,Chesterfield County,SC,SOUTH CAROLINA
45027,Clarendon County,SC,SOUTH CAROLINA
45029,Colleton County,SC,SOUTH CAROLINA
45031,Darlington County,SC,SOUTH CAROLINA
45033,Dillon County,SC,SOUTH CAROLINA
45035,Dorchester County,SC,SOUTH CAROLINA
45037,Edgefield County,SC,SOUTH CAROLINA
45039,Fairfield County,SC,SOUTH CAROLINA
45041,Florence County,SC,SOUTH CAROLINA
45043,Georgetown County,SC,SOUTH CAROLINA
45045,Greenville County,SC,SOUTH CAROLINA
45047,Greenwood County,SC,SOUTH CAROLINA
45049,Hampton County,SC,SOUTH CAROLINA
45051,Horry County,SC,SOUTH CAROLINA
45053,Jasper County,SC,SOUTH CAROLINA
45055,Kershaw County,SC,SOUTH CAROLINA
45057,Lancaster County,SC,SOUTH CAROLINA
45059,Laurens County,SC,SOUTH CAROLINA
45061,Lee County,SC,SOUTH CAROLINA
45063,Lexington County,SC,SOUTH CAROLINA
45065,McCormick County,SC,SOUTH CAROLINA
45067,Marion County,SC,SOUTH CAROLINA
45069,Marlboro County,SC,SOUTH CAROLINA
45071,Newberry County,SC,SOUTH CAROLINA
45073,Oconee County,SC,SOUTH CAROLINA
45075,Orangeburg County,SC,SOUTH CAROLINA
45077,Pickens County,SC,SOUTH CAROLINA
45079,Richland County,SC,SOUTH CAROLINA
45081,Saluda County,SC,SOUTH CAROLINA
45083,Spartanburg County,SC,SOUTH CAROLINA
45085,Sumter County,SC,SOUTH CAROLINA
45087,Union County,SC,SOUTH CAROLINA
45089,Williamsburg County,SC,SOUTH CAROLINA
45091,York County,SC,SOUTH CAROLINA
46003,Aurora County,SD,SOUTH DAKOTA
46005,Beadle County,SD,SOUTH DAKOTA
46007,Bennett County,SD,SOUTH DAKOTA
46009,Bon Homme County,SD,SOUTH DAKOTA
46011,Brookings County,SD,SOUTH DAKOTA
46013,Brown County,SD,SOUTH DAKOTA
46015,Brule County,SD,SOUTH DAKOTA
46017,Buffalo County,SD,SOUTH DAKOTA
46019,Butte County,SD,SOUTH DAKOTA
46021,Campbell County,SD,SOUTH DAKOTA
46023,Charles Mix County,SD,SOUTH DAKOTA
46025,Clark County,SD,SOUTH DAKOTA
46027,Clay County,SD,SOUTH DAKOTA
46029,Codington County,SD,SOUTH DAKOTA
46031,Corson County,SD,SOUTH DAKOTA
46033,Custer County,SD,SOUTH DAKOTA
46035,Davison County,SD,SOUTH DAKOTA
46037,Day County,SD,SOUTH DAKOTA
46039,Deuel County,SD,SOUTH DAKOTA
46041,Dewey County,SD,SOUTH DAKOTA
46043,Douglas County,SD,SOUTH DAKOTA
46045,Edmunds County,SD,SOUTH DAKOTA
46047,Fall River County,SD,SOUTH DAKOTA
46049,Faulk County,SD,SOUTH DAKOTA
46051,Grant County,SD,SOUTH DAKOTA
46053,Gregory County,SD,SOUTH DAKOTA
46055,Haakon County,SD,SOUTH DAKOTA
46057,Hamlin County,SD,SOUTH DAKOTA
46059,Hand County,SD,SOUTH DAKOTA
46061,Hanson County,SD,SOUTH DAKOTA
46063,Harding County,SD,SOUTH DAKOTA
46065,Hughes County,SD,SOUTH DAKOTA
46067,Hutchinson County,SD,SOUTH DAKOTA
46069,Hyde County,SD,SOUTH DAKOTA
46071,Jackson County,SD,SOUTH DAKOTA
46073,Jerauld County,SD,SOUTH DAKOTA
46075,Jones County,SD,SOUTH DAKOTA
46077,Kingsbury County,SD,SOUTH DAKOTA
46079,Lake County,SD,SOUTH DAKOTA
46081,Lawrence County,SD,SOUTH DAKOTA
46083,Lincoln County,SD,SOUTH DAKOTA
46085,Lyman County,SD,SOUTH DAKOTA
46087,McCook County,SD,SOUTH DAKOTA
46089,McPherson County,SD,SOUTH DAKOTA
46091,Marshall County,SD,SOUTH DAKOTA
46093,Meade County,SD,SOUTH DAKOTA
46095,Mellette County,SD,SOUTH DAKOTA
46097,Miner County,SD,SOUTH DAKOTA
46099,Minnehaha County,SD,SOUTH DAKOTA
46101,Moody County,SD,SOUTH DAKOTA
46103,Pennington County,SD,SOUTH DAKOTA
46105,Perkins County,SD,SOUTH DAKOTA
46107,Potter County,SD,SOUTH DAKOTA
46109,Roberts County,SD,SOUTH DAKOTA
46111,Sanborn County,SD,SOUTH DAKOTA
46113,Shannon County,SD,SOUTH DAKOTA
46115,Spink County,SD,SOUTH DAKOTA
46117,Stanley County,SD,SOUTH DAKOTA
46119,Sully County,SD,SOUTH DAKOTA
46121,Todd County,SD,SOUTH DAKOTA
46123,Tripp County,SD,SOUTH DAKOTA
46125,Turner County,SD,SOUTH DAKOTA
46127,Union County,SD,SOUTH DAKOTA
46129,Walworth County,SD,SOUTH DAKOTA
46135,Yankton County,SD,SOUTH DAKOTA
46137,Ziebach County,SD,SOUTH DAKOTA
47001,Anderson County,TN,TENNESSEE
47003,Bedford County,TN,TENNESSEE
47005,Benton County,TN,TENNESSEE
47007,Bledsoe County,TN,TENNESSEE
47009,Blount County,TN,TENNESSEE
47011,Bradley County,TN,TENNESSEE
47013,Campbell County,TN,TENNESSEE
47015,Cannon County,TN,TENNESSEE
47017,Carroll County,TN,TENNESSEE
47019,Carter County,TN,TENNESSEE
47021,Cheatham County,TN,TENNESSEE
47023,Chester County,TN,TENNESSEE
47025,Claiborne County,TN,TENNESSEE
47027,Clay County,TN,TENNESSEE
47029,Cocke County,TN,TENNESSEE
47031,Coffee County,TN,TENNESSEE
47033,Crockett County,TN,TENNESSEE
47035,Cumberland County,TN,TENNESSEE
47037,Davidson County,TN,TENNESSEE
47039,Decatur County,TN,TENNESSEE
47041,DeKalb County,TN,TENNESSEE
47043,Dickson County,TN,TENNESSEE
47045,Dyer County,TN,TENNESSEE
47047,Fayette County,TN,TENNESSEE
47049,Fentress County,TN,TENNESSEE
47051,Franklin County,TN,TENNESSEE
47053,Gibson County,TN,TENNESSEE
47055,Giles County,TN,TENNESSEE
47057,Grainger County,TN,TENNESSEE
47059,Greene County,TN,TENNESSEE
47061,Grundy County,TN,TENNESSEE
47063,Hamblen County,TN,TENNESSEE
47065,Hamilton County,TN,TENNESSEE
47067,Hancock County,TN,TENNESSEE
47069,Hardeman County,TN,TENNESSEE
47071,Hardin County,TN,TENNESSEE
47073,Hawkins County,TN,TENNESSEE
47075,Haywood County,TN,TENNESSEE
47077,Henderson County,TN,TENNESSEE
47079,Henry County,TN,TENNESSEE
47081,Hickman County,TN,TENNESSEE
47083,Houston County,TN,TENNESSEE
47085,Humphreys County,TN,TENNESSEE
47087,Jackson County,TN,TENNESSEE
47089,Jefferson County,TN,TENNESSEE
47091,Johnson County,TN,TENNESSEE
47093,Knox County,TN,TENNESSEE
47095,Lake County,TN,TENNESSEE
47097,Lauderdale County,TN,TENNESSEE
47099,Lawrence County,TN,TENNESSEE
47101,Lewis County,TN,TENNESSEE
47103,Lincoln County,TN,TENNESSEE
47105,Loudon County,TN,TENNESSEE
47107,McMinn County,TN,TENNESSEE
47109,McNairy County,TN,TENNESSEE
47111,Macon County,TN,TENNESSEE
47113,Madison County,TN,TENNESSEE
47115,Marion County,TN,TENNESSEE
47117,Marshall County,TN,TENNESSEE
47119,Maury County,TN,TENNESSEE
47121,Meigs County,TN,TENNESSEE
47123,Monroe County,TN,TENNESSEE
47125,Montgomery County,TN,TENNESSEE
47127,Moore County,TN,TENNESSEE
47129,Morgan County,TN,TENNESSEE
47131,Obion County,TN,TENNESSEE
47133,Overton County,TN,TENNESSEE
47135,Perry County,TN,TENNESSEE
47137,Pickett County,TN,TENNESSEE
47139,Polk County,TN,TENNESSEE
47141,Putnam County,TN,TENNESSEE
47143,Rhea County,TN,TENNESSEE
47145,Roane County,TN,TENNESSEE
47147,Robertson County,TN,TENNESSEE
47149,Rutherford County,TN,TENNESSEE
47151,Scott County,TN,TENNESSEE
47153,Sequatchie County,TN,TENNESSEE
47155,Sevier County,TN,TENNESSEE
47157,Shelby County,TN,TENNESSEE
47159,Smith County,TN,TENNESSEE
47161,Stewart County,TN,TENNESSEE
47163,Sullivan County,TN,TENNESSEE
47165,Sumner County,TN,TENNESSEE
47167,Tipton County,TN,TENNESSEE
47169,Trousdale County,TN,TENNESSEE
47171,Unicoi County,TN,TENNESSEE
47173,Union County,TN,TENNESSEE
47175,Van Buren County,TN,TENNESSEE
47177,Warren County,TN,TENNESSEE
47179,Washington County,TN,TENNESSEE
47181,Wayne County,TN,TENNESSEE
47183,Weakley County,TN,TENNESSEE
47185,White County,TN,TENNESSEE
47187,Williamson County,TN,TENNESSEE
47189,Wilson County,TN,TENNESSEE
48001,Anderson County,TX,TEXAS
48003,Andrews County,TX,TEXAS
48005,Angelina County,TX,TEXAS
48007,Aransas County,TX,TEXAS
48009,Archer County,TX,TEXAS
48011,Armstrong County,TX,TEXAS
48013,Atascosa County,TX,TEXAS
48015,Austin County,TX,TEXAS
48017,Bailey County,TX,TEXAS
48019,Bandera County,TX,TEXAS
48021,Bastrop County,TX,TEXAS
48023,Baylor County,TX,TEXAS
48025,Bee County,TX,TEXAS
48027,Bell County,TX,TEXAS
48029,Bexar County,TX,TEXAS
48031,Blanco County,TX,TEXAS
48033,Borden County,TX,TEXAS
48035,Bosque County,TX,TEXAS
48037,Bowie County,TX,TEXAS
48039,Brazoria County,TX,TEXAS
48041,Brazos County,TX,TEXAS
48043,Brewster County,TX,TEXAS
48045,Briscoe County,TX,TEXAS
48047,Brooks County,TX,TEXAS
48049,Brown County,TX,TEXAS
48051,Burleson County,TX,TEXAS
48053,Burnet County,TX,TEXAS
48055,Caldwell County,TX,TEXAS
48057,Calhoun County,TX,TEXAS
48059,Callahan County,TX,TEXAS
48061,Cameron County,TX,TEXAS
48063,Camp County,TX,TEXAS
48065,Carson County,TX,TEXAS
48067,Cass County,TX,TEXAS
48069,Castro County,TX,TEXAS
48071,Chambers County,TX,TEXAS
48073,Cherokee County,TX,TEXAS
48075,Childress County,TX,TEXAS
48077,Clay County,TX,TEXAS
48079,Cochran County,TX,TEXAS
48081,Coke County,TX,TEXAS
48083,Coleman County,TX,TEXAS
48085,Collin County,TX,TEXAS
48087,Collingsworth County,TX,TEXAS
48089,Colorado County,TX,TEXAS
48091,Comal County,TX,TEXAS
48093,Comanche County,TX,TEXAS
48095,Concho County,TX,TEXAS
48097,Cooke County,TX,TEXAS
48099,Coryell County,TX,TEXAS
48101,Cottle County,TX,TEXAS
48103,Crane County,TX,TEXAS
48105,Crockett County,TX,TEXAS
48107,Crosby County,TX,TEXAS
48109,Culberson County,TX,TEXAS
48111,Dallam County,TX,TEXAS
48113,Dallas County,TX,TEXAS
48115,Dawson County,TX,TEXAS
48117,Deaf Smith County,TX,TEXAS
48119,Delta County,TX,TEXAS
48121,Denton County,TX,TEXAS
48123,DeWitt County,TX,TEXAS
48125,Dickens County,TX,TEXAS
48127,Dimmit County,TX,TEXAS
48129,Donley County,TX,TEXAS
48131,Duval County,TX,TEXAS
48133,Eastland County,TX,TEXAS
48135,Ector County,TX,TEXAS
48137,Edwards County,TX,TEXAS
48139,Ellis County,TX,TEXAS
48141,El Paso County,TX,TEXAS
48143,Erath County,TX,TEXAS
48145,Falls County,TX,TEXAS
48147,Fannin County,TX,TEXAS
48149,Fayette County,TX,TEXAS
48151,Fisher County,TX,TEXAS
48153,Floyd County,TX,TEXAS
48155,Foard County,TX,TEXAS
48157,Fort Bend County,TX,TEXAS
48159,Franklin County,TX,TEXAS
48161,Freestone County,TX,TEXAS
48163,Frio County,TX,TEXAS
48165,Gaines County,TX,TEXAS
48167,Galveston County,TX,TEXAS
48169,Garza County,TX,TEXAS
48171,Gillespie County,TX,TEXAS
48173,Glasscock County,TX,TEXAS
48175,Goliad County,TX,TEXAS
48177,Gonzales County,TX,TEXAS
48179,Gray County,TX,TEXAS
48181,Grayson County,TX,TEXAS
48183,Gregg County,TX,TEXAS
48185,Grimes County,TX,TEXAS
48187,Guadalupe County,TX,TEXAS
48189,Hale County,TX,TEXAS
48191,Hall County,TX,TEXAS
48193,Hamilton County,TX,TEXAS
48195,Hansford County,TX,TEXAS
48197,Hardeman County,TX,TEXAS
48199,Hardin County,TX,TEXAS
48201,Harris County,TX,TEXAS
48203,Harrison County,TX,TEXAS
48205,Hartley County,TX,TEXAS
48207,Haskell County,TX,TEXAS
48209,Hays County,TX,TEXAS
48211,Hemphill County,TX,TEXAS
48213,Henderson County,TX,TEXAS
48215,Hidalgo County,TX,TEXAS
48217,Hill County,TX,TEXAS
48219,Hockley County,TX,TEXAS
48221,Hood County,TX,TEXAS
48223,Hopkins County,TX,TEXAS
48225,Houston County,TX,TEXAS
48227,Howard County,TX,TEXAS
48229,Hudspeth County,TX,TEXAS
48231,Hunt County,TX,TEXAS
48233,Hutchinson County,TX,TEXAS
48235,Irion County,TX,TEXAS
48237,Jack County,TX,TEXAS
48239,Jackson County,TX,TEXAS
48241,Jasper County,TX,TEXAS
48243,Jeff Davis County,TX,TEXAS
48245,Jefferson County,TX,TEXAS
48247,Jim Hogg County,TX,TEXAS
48249,Jim Wells County,TX,TEXAS
48251,Johnson County,TX,TEXAS
48253,Jones County,TX,TEXAS
48255,Karnes County,TX,TEXAS
48257,Kaufman County,TX,TEXAS
48259,Kendall County,TX,TEXAS
48261,Kenedy County,TX,TEXAS
48263,Kent County,TX,TEXAS
48265,Kerr County,TX,TEXAS
48267,Kimble County,TX,TEXAS
48269,King County,TX,TEXAS
48271,Kinney County,TX,TEXAS
48273,Kleberg County,TX,TEXAS
48275,Knox County,TX,TEXAS
48277,Lamar County,TX,TEXAS
48279,Lamb County,TX,TEXAS
48281,Lampasas County,TX,TEXAS
48283,La Salle County,TX,TEXAS
48285,Lavaca County,TX,TEXAS
48287,Lee County,TX,TEXAS
48289,Leon County,TX,TEXAS
48291,Liberty County,TX,TEXAS
48293,Limestone County,TX,TEXAS
48295,Lipscomb County,TX,TEXAS
48297,Live Oak County,TX,TEXAS
48299,Llano County,TX,TEXAS
48301,Loving County,TX,TEXAS
48303,Lubbock County,TX,TEXAS
48305,Lynn County,TX,TEXAS
48307,McCulloch County,TX,TEXAS
48309,McLennan County,TX,TEXAS
48311,McMullen County,TX,TEXAS
48313,Madison County,TX,TEXAS
48315,Marion County,TX,TEXAS
48317,Martin County,TX,TEXAS
48319,Mason County,TX,TEXAS
48321,Matagorda County,TX,TEXAS
48323,Maverick County,TX,TEXAS
48325,Medina County,TX,TEXAS
48327,Menard County,TX,TEXAS
48329,Midland County,TX,TEXAS
48331,Milam County,TX,TEXAS
48333,Mills County,TX,TEXAS
48335,Mitchell County,TX,TEXAS
48337,Montague County,TX,TEXAS
48339,Montgomery County,TX,TEXAS
48341,Moore County,TX,TEXAS
48343,Morris County,TX,TEXAS
48345,Motley County,TX,TEXAS
48347,Nacogdoches County,TX,TEXAS
48349,Navarro County,TX,TEXAS
48351,Newton County,TX,TEXAS
48353,Nolan County,TX,TEXAS
48355,Nueces County,TX,TEXAS
48357,Ochiltree County,TX,TEXAS
48359,Oldham County,TX,TEXAS
48361,Orange County,TX,TEXAS
48363,Palo Pinto County,TX,TEXAS
48365,Panola County,TX,TEXAS
48367,Parker County,TX,TEXAS
48369,Parmer County,TX,TEXAS
48371,Pecos County,TX,TEXAS
48373,Polk County,TX,TEXAS
48375,Potter County,TX,TEXAS
48377,Presidio County,TX,TEXAS
48379,Rains County,TX,TEXAS
48381,Randall County,TX,TEXAS
48383,Reagan County,TX,TEXAS
48385,Real County,TX,TEXAS
48387,Red River County,TX,TEXAS
48389,Reeves County,TX,TEXAS
48391,Refugio County,TX,TEXAS
48393,Roberts County,TX,TEXAS
48395,Robertson County,TX,TEXAS
48397,Rockwall County,TX,TEXAS
48399,Runnels County,TX,TEXAS
48401,Rusk County,TX,TEXAS
48403,Sabine County,TX,TEXAS
48405,San Augustine County,TX,TEXAS
48407,San Jacinto County,TX,TEXAS
48409,San Patricio County,TX,TEXAS
48411,San Saba County,TX,TEXAS
48413,Schleicher County,TX,TEXAS
48415,Scurry County,TX,TEXAS
48417,Shackelford County,TX,TEXAS
48419,Shelby County,TX,TEXAS
48421,Sherman County,TX,TEXAS
48423,Smith County,TX,TEXAS
48425,Somervell County,TX,TEXAS
48427,Starr County,TX,TEXAS
48429,Stephens County,TX,TEXAS
48431,Sterling County,TX,TEXAS
48433,Stonewall County,TX,TEXAS
48435,Sutton County,TX,TEXAS
48437,Swisher County,TX,TEXAS
48439,Tarrant County,TX,TEXAS
48441,Taylor County,TX,TEXAS
48443,Terrell County,TX,TEXAS
48445,Terry County,TX,TEXAS
48447,Throckmorton County,TX,TEXAS
48449,Titus County,TX,TEXAS
48451,Tom Green County,TX,TEXAS
48453,Travis County,TX,TEXAS
48455,Trinity County,TX,TEXAS
48457,Tyler County,TX,TEXAS
48459,Upshur County,TX,TEXAS
48461,Upton County,TX,TEXAS
48463,Uvalde County,TX,TEXAS
48465,Val Verde County,TX,TEXAS
48467,Van Zandt County,TX,TEXAS
48469,Victoria County,TX,TEXAS
48471,Walker County,TX,TEXAS
48473,Waller County,TX,TEXAS
48475,Ward County,TX,TEXAS
48477,Washington County,TX,TEXAS
48479,Webb County,TX,TEXAS
48481,Wharton County,TX,TEXAS
48483,Wheeler County,TX,TEXAS
48485,Wichita County,TX,TEXAS
48487,Wilbarger County,TX,TEXAS
48489,Willacy County,TX,TEXAS
48491,Williamson County,TX,TEXAS
48493,Wilson County,TX,TEXAS
48495,Winkler County,TX,TEXAS
48497,Wise County,TX,TEXAS
48499,Wood County,TX,TEXAS
48501,Yoakum County,TX,TEXAS
48503,Young County,TX,TEXAS
48505,Zapata County,TX,TEXAS
48507,Zavala County,TX,TEXAS
49001,Beaver County,UT,UTAH
49003,Box Elder County,UT,UTAH
49005,Cache County,UT,UTAH
49007,Carbon County,UT,UTAH
49009,Daggett County,UT,UTAH
49011,Davis County,UT,UTAH
49013,Duchesne County,UT,UTAH
49015,Emery County,UT,UTAH
49017,Garfield County,UT,UTAH
49019,Grand County,UT,UTAH
49021,Iron County,UT,UTAH
49023,Juab County,UT,UTAH
49025,Kane County,UT,UTAH
49027,Millard County,UT,UTAH
49029,Morgan County,UT,UTAH
49031,Piute County,UT,UTAH
49033,Rich County,UT,UTAH
49035,Salt Lake County,UT,UTAH
49037,San Juan County,UT,UTAH
49039,Sanpete County,UT,UTAH
49041,Sevier County,UT,UTAH
49043,Summit County,UT,UTAH
49045,Tooele County,UT,UTAH
49047,Uintah County,UT,UTAH
49049,Utah County,UT,UTAH
49051,Wasatch County,UT,UTAH
49053,Washington County,UT,UTAH
49055,Wayne County,UT,UTAH
49057,Weber County,UT,UTAH
50001,Addison County,VT,VERMONT
50003,Bennington County,VT,VERMONT
50005,Caledonia County,VT,VERMONT
50007,Chittenden County,VT,VERMONT
50009,Essex County,VT,VERMONT
50011,Franklin County,VT,VERMONT
50013,Grand Isle County,VT,VERMONT
50015,Lamoille County,VT,VERMONT
50017,Orange County,VT,VERMONT
50019,Orleans County,VT,VERMONT
50021,Rutland County,VT,VERMONT
50023,Washington County,VT,VERMONT
50025,Windham County,VT,VERMONT
50027,Windsor County,VT,VERMONT
51001,Accomack County,VA,VIRGINIA
51003,Albemarle County,VA,VIRGINIA
51005,Alleghany County,VA,VIRGINIA
51007,Amelia County,VA,VIRGINIA
51009,Amherst County,VA,VIRGINIA
51011,Appomattox County,VA,VIRGINIA
51013,Arlington County,VA,VIRGINIA
51015,Augusta County,VA,VIRGINIA
51017,Bath County,VA,VIRGINIA
51019,Bedford County,VA,VIRGINIA
51021,Bland County,VA,VIRGINIA
51023,Botetourt County,VA,VIRGINIA
51025,Brunswick County,VA,VIRGINIA
51027,Buchanan County,VA,VIRGINIA
51029,Buckingham County,VA,VIRGINIA
51031,Campbell County,VA,VIRGINIA
51033,Caroline County,VA,VIRGINIA
51035,Carroll County,VA,VIRGINIA
51036,Charles City County,VA,VIRGINIA
51037,Charlotte County,VA,VIRGINIA
51041,Chesterfield County,VA,VIRGINIA
51043,Clarke County,VA,VIRGINIA
51045,Craig County,VA,VIRGINIA
51047,Culpeper County,VA,VIRGINIA
51049,Cumberland County,VA,VIRGINIA
51051,Dickenson County,VA,VIRGINIA
51053,Dinwiddie County,VA,VIRGINIA
51057,Essex County,VA,VIRGINIA
51059,Fairfax County,VA,VIRGINIA
51061,Fauquier County,VA,VIRGINIA
51063,Floyd County,VA,VIRGINIA
51065,Fluvanna County,VA,VIRGINIA
51067,Franklin County,VA,VIRGINIA
51069,Frederick County,VA,VIRGINIA
51071,Giles County,VA,VIRGINIA
51073,Gloucester County,VA,VIRGINIA
51075,Goochland County,VA,VIRGINIA
51077,Grayson County,VA,VIRGINIA
51079,Greene County,VA,VIRGINIA
51081,Greensville County,VA,VIRGINIA
51083,Halifax County,VA,VIRGINIA
51085,Hanover County,VA,VIRGINIA
51087,Henrico County,VA,VIRGINIA
51089,Henry County,VA,VIRGINIA
51091,Highland County,VA,VIRGINIA
51093,Isle of Wight County,VA,VIRGINIA
51095,James City County,VA,VIRGINIA
51097,King and Queen County,VA,VIRGINIA
51099,King George County,VA,VIRGINIA
51101,King William County,VA,VIRGINIA
51103,Lancaster County,VA,VIRGINIA
51105,Lee County,VA,VIRGINIA
51107,Loudoun County,VA,VIRGINIA
51109,Louisa County,VA,VIRGINIA
51111,Lunenburg County,VA,VIRGINIA
51113,Madison County,VA,VIRGINIA
51115,Mathews County,VA,VIRGINIA
51117,Mecklenburg County,VA,VIRGINIA
51119,Middlesex County,VA,VIRGINIA
51121,Montgomery County,VA,VIRGINIA
51125,Nelson County,VA,VIRGINIA
51127,New Kent County,VA,VIRGINIA
51131,Northampton County,VA,VIRGINIA
51133,Northumberland County,VA,VIRGINIA
51135,Nottoway County,VA,VIRGINIA
51137,Orange County,VA,VIRGINIA
51139,Page County,VA,VIRGINIA
51141,Patrick County,VA,VIRGINIA
51143,Pittsylvania County,VA,VIRGINIA
51145,Powhatan County,VA,VIRGINIA
51147,Prince Edward County,VA,VIRGINIA
51149,Prince George County,VA,VIRGINIA
51153,Prince William County,VA,VIRGINIA
51155,Pulaski County,VA,VIRGINIA
51157,Rappahannock County,VA,VIRGINIA
51159,Richmond County,VA,VIRGINIA
51161,Roanoke County,VA,VIRGINIA
51163,Rockbridge County,VA,VIRGINIA
51165,Rockingham County,VA,VIRGINIA
51167,Russell County,VA,VIRGINIA
51169,Scott County,VA,VIRGINIA
51171,Shenandoah County,VA,VIRGINIA
51173,Smyth County,VA,VIRGINIA
51175,Southampton County,VA,VIRGINIA
51177,Spotsylvania County,VA,VIRGINIA
51179,Stafford County,VA,VIRGINIA
51181,Surry County,VA,VIRGINIA
51183,Sussex County,VA,VIRGINIA
51185,Tazewell County,VA,VIRGINIA
51187,Warren County,VA,VIRGINIA
51191,Washington County,VA,VIRGINIA
51193,Westmoreland County,VA,VIRGINIA
51195,Wise County,VA,VIRGINIA
51197,Wythe County,VA,VIRGINIA
51199,York County,VA,VIRGINIA
51510,Alexandria city,VA,VIRGINIA
51515,Bedford city,VA,VIRGINIA
51520,Bristol city,VA,VIRGINIA
51530,Buena Vista city,VA,VIRGINIA
51540,Charlottesville city,VA,VIRGINIA
51550,Chesapeake city,VA,VIRGINIA
51570,Colonial Heights city,VA,VIRGINIA
51580,Covington city,VA,VIRGINIA
51590,Danville city,VA,VIRGINIA
51595,Emporia city,VA,VIRGINIA
51600,Fairfax city,VA,VIRGINIA
51610,Falls Church city,VA,VIRGINIA
51620,Franklin city,VA,VIRGINIA
51630,Fredericksburg city,VA,VIRGINIA
51640,Galax city,VA,VIRGINIA
51650,Hampton city,VA,VIRGINIA
51660,Harrisonburg city,VA,VIRGINIA
51670,Hopewell city,VA,VIRGINIA
51678,Lexington city,VA,VIRGINIA
51680,Lynchburg city,VA,VIRGINIA
51683,Manassas city,VA,VIRGINIA
51685,Manassas Park city,VA,VIRGINIA
51690,Martinsville city,VA,VIRGINIA
51700,Newport News city,VA,VIRGINIA
51710,Norfolk city,VA,VIRGINIA
51720,Norton city,VA,VIRGINIA
51730,Petersburg city,VA,VIRGINIA
51735,Poquoson city,VA,VIRGINIA
51740,Portsmouth city,VA,VIRGINIA
51750,Radford city,VA,VIRGINIA
51760,Richmond city,VA,VIRGINIA
51770,Roanoke city,VA,VIRGINIA
51775,Salem city,VA,VIRGINIA
51790,Staunton city,VA,VIRGINIA
51800,Suffolk city,VA,VIRGINIA
51810,Virginia Beach city,VA,VIRGINIA
51820,Waynesboro city,VA,VIRGINIA
51830,Williamsburg city,VA,VIRGINIA
51840,Winchester city,VA,VIRGINIA
53001,Adams County,WA,WASHINGTON
53003,Asotin County,WA,WASHINGTON
53005,Benton County,WA,WASHINGTON
53007,Chelan County,WA,WASHINGTON
53009,Clallam County,WA,WASHINGTON
53011,Clark County,WA,WASHINGTON
53013,Columbia County,WA,WASHINGTON
53015,Cowlitz County,WA,WASHINGTON
53017,Douglas County,WA,WASHINGTON
53019,Ferry County,WA,WASHINGTON
